User,Item,Rating
159,Kuzu Şiş,5.0
159,Kabak Graten,0
159,Kabak Dolması,2.0
159,Köfte,5.0
159,Tavuk Biftek,4.0
159,Tavuk Sote,4.0
159,Karnıyarık,5.0
159,Kuru Fasulye,4.0
159,Patlıcan Musakka,3.0
159,Bezelye,2.0
159,Tavuk Kanat,2.0
159,Nohut,1.0
159,Türlü,1.0
159,Ispanak,3.0
159,Taze Fasulye,2.0
159,Bamya,1.0
159,Dana Rosto,5.0
159,Pirinç Pilavı,4.0
159,Patates Kızartması,5.0
159,Bulgur Pilavı,5.0
159,Cacık,5.0
159,Çoban Salata,5.0
159,Yoğurt,5.0
159,Pırasa,1.0
159,İrmik Helvası,5.0
159,Turşu,4.0
159,Sütlaç,5.0
159,Kadayıf,5.0
159,Kola,1.0
159,Ayran,3.0
159,Fanta,4.0
159,Su,5.0
160,Mercimek Çorbası,4.0
160,Ezogelin Çorbası,4.0
160,Şehriye Çorbası,2.0
160,Yayla Çorbası,3.0
160,Kuzu Etli Çorba,0
160,Tas Kebabı,3.0
160,Kuzu Şiş,3.0
160,Kabak Graten,0
160,Kabak Dolması,3.0
160,Köfte,4.0
160,Tavuk Biftek,4.0
160,Tavuk Sote,3.0
160,Karnıyarık,4.0
160,Kuru Fasulye,5.0
160,Patlıcan Musakka,3.0
160,Bezelye,1.0
160,Tavuk Kanat,5.0
160,Nohut,4.0
160,Türlü,2.0
160,Ispanak,3.0
160,Taze Fasulye,3.0
160,Bamya,4.0
160,Dana Rosto,2.0
160,Pirinç Pilavı,3.0
160,Patates Kızartması,5.0
160,Bulgur Pilavı,5.0
160,Cacık,5.0
160,Çoban Salata,5.0
160,Yoğurt,4.0
160,Pırasa,4.0
160,İrmik Helvası,3.0
160,Turşu,4.0
160,Sütlaç,4.0
160,Kadayıf,4.0
160,Kola,3.0
160,Ayran,4.0
160,Fanta,3.0
160,Su,5.0
161,Mercimek Çorbası,5.0
161,Ezogelin Çorbası,5.0
161,Şehriye Çorbası,4.0
161,Yayla Çorbası,4.0
161,Kuzu Etli Çorba,5.0
161,Tas Kebabı,5.0
161,Kuzu Şiş,5.0
161,Kabak Graten,3.0
161,Kabak Dolması,4.0
161,Köfte,5.0
161,Tavuk Biftek,5.0
161,Tavuk Sote,5.0
161,Karnıyarık,4.0
161,Kuru Fasulye,5.0
161,Patlıcan Musakka,4.0
161,Bezelye,4.0
161,Tavuk Kanat,5.0
161,Nohut,5.0
161,Türlü,5.0
161,Ispanak,4.0
161,Taze Fasulye,5.0
161,Bamya,4.0
161,Dana Rosto,5.0
161,Pirinç Pilavı,4.0
161,Patates Kızartması,5.0
161,Bulgur Pilavı,4.0
161,Cacık,5.0
161,Çoban Salata,5.0
161,Yoğurt,5.0
161,Pırasa,4.0
161,İrmik Helvası,4.0
161,Turşu,4.0
161,Sütlaç,5.0
161,Kadayıf,5.0
161,Kola,4.0
161,Ayran,5.0
161,Fanta,4.0
161,Su,5.0
162,Mercimek Çorbası,5.0
162,Ezogelin Çorbası,4.0
162,Şehriye Çorbası,3.0
162,Yayla Çorbası,5.0
162,Kuzu Etli Çorba,5.0
162,Tas Kebabı,4.0
162,Kuzu Şiş,5.0
162,Kabak Graten,1.0
162,Kabak Dolması,3.0
162,Köfte,4.0
162,Tavuk Biftek,3.0
162,Tavuk Sote,3.0
162,Karnıyarık,2.0
162,Kuru Fasulye,5.0
162,Patlıcan Musakka,1.0
162,Bezelye,4.0
162,Tavuk Kanat,4.0
162,Nohut,5.0
162,Türlü,4.0
162,Ispanak,5.0
162,Taze Fasulye,5.0
162,Bamya,3.0
162,Dana Rosto,4.0
162,Pirinç Pilavı,4.0
162,Patates Kızartması,2.0
162,Bulgur Pilavı,4.0
162,Cacık,4.0
162,Çoban Salata,4.0
162,Yoğurt,5.0
162,Pırasa,4.0
162,İrmik Helvası,4.0
162,Turşu,4.0
162,Sütlaç,5.0
162,Kadayıf,4.0
162,Kola,2.0
162,Ayran,5.0
162,Fanta,2.0
162,Su,5.0
163,Mercimek Çorbası,5.0
163,Ezogelin Çorbası,3.0
163,Şehriye Çorbası,3.0
163,Yayla Çorbası,3.0
163,Kuzu Etli Çorba,5.0
163,Tas Kebabı,4.0
163,Kuzu Şiş,5.0
163,Kabak Graten,4.0
163,Kabak Dolması,4.0
163,Köfte,5.0
163,Tavuk Biftek,4.0
163,Tavuk Sote,5.0
163,Karnıyarık,5.0
163,Kuru Fasulye,5.0
163,Patlıcan Musakka,5.0
163,Bezelye,4.0
163,Tavuk Kanat,4.0
163,Nohut,5.0
163,Türlü,4.0
163,Ispanak,5.0
163,Taze Fasulye,5.0
163,Bamya,4.0
163,Dana Rosto,4.0
163,Pirinç Pilavı,5.0
163,Patates Kızartması,5.0
163,Bulgur Pilavı,5.0
163,Cacık,5.0
163,Çoban Salata,5.0
163,Yoğurt,5.0
163,Pırasa,4.0
163,İrmik Helvası,3.0
163,Turşu,5.0
163,Sütlaç,5.0
163,Kadayıf,5.0
163,Kola,3.0
163,Ayran,5.0
163,Fanta,3.0
163,Su,5.0
164,Mercimek Çorbası,5.0
164,Ezogelin Çorbası,5.0
164,Şehriye Çorbası,1.0
164,Yayla Çorbası,2.0
164,Kuzu Etli Çorba,3.0
164,Tas Kebabı,3.0
164,Kuzu Şiş,5.0
164,Kabak Graten,0
164,Kabak Dolması,0
164,Köfte,3.0
164,Tavuk Biftek,3.0
164,Tavuk Sote,3.0
164,Karnıyarık,3.0
164,Kuru Fasulye,5.0
164,Patlıcan Musakka,2.0
164,Bezelye,3.0
164,Tavuk Kanat,5.0
164,Nohut,3.0
164,Türlü,3.0
164,Ispanak,1.0
164,Taze Fasulye,3.0
164,Bamya,1.0
164,Dana Rosto,5.0
164,Pirinç Pilavı,5.0
164,Patates Kızartması,5.0
164,Bulgur Pilavı,5.0
164,Cacık,3.0
164,Çoban Salata,4.0
164,Yoğurt,4.0
164,Pırasa,1.0
164,İrmik Helvası,3.0
164,Turşu,1.0
164,Sütlaç,5.0
164,Kadayıf,5.0
164,Kola,5.0
164,Ayran,5.0
164,Fanta,5.0
164,Su,5.0
165,Mercimek Çorbası,4.0
165,Ezogelin Çorbası,4.0
165,Şehriye Çorbası,3.0
165,Yayla Çorbası,3.0
165,Kuzu Etli Çorba,4.0
165,Tas Kebabı,5.0
165,Kuzu Şiş,5.0
165,Kabak Graten,0
165,Kabak Dolması,4.0
165,Köfte,5.0
165,Tavuk Biftek,5.0
165,Tavuk Sote,5.0
165,Karnıyarık,4.0
165,Kuru Fasulye,4.0
165,Patlıcan Musakka,4.0
165,Bezelye,4.0
165,Tavuk Kanat,5.0
165,Nohut,4.0
165,Türlü,4.0
165,Ispanak,4.0
165,Taze Fasulye,4.0
165,Bamya,5.0
165,Dana Rosto,5.0
165,Pirinç Pilavı,4.0
165,Patates Kızartması,4.0
165,Bulgur Pilavı,3.0
165,Cacık,4.0
165,Çoban Salata,5.0
165,Yoğurt,4.0
165,Pırasa,5.0
165,İrmik Helvası,1.0
165,Turşu,5.0
165,Sütlaç,4.0
165,Kadayıf,4.0
165,Kola,1.0
165,Ayran,3.0
165,Fanta,5.0
165,Su,4.0
166,Mercimek Çorbası,5.0
166,Ezogelin Çorbası,3.0
166,Şehriye Çorbası,4.0
166,Yayla Çorbası,4.0
166,Kuzu Etli Çorba,2.0
166,Tas Kebabı,5.0
166,Kuzu Şiş,5.0
166,Kabak Graten,0
166,Kabak Dolması,4.0
166,Köfte,5.0
166,Tavuk Biftek,5.0
166,Tavuk Sote,5.0
166,Karnıyarık,5.0
166,Kuru Fasulye,5.0
166,Patlıcan Musakka,4.0
166,Bezelye,5.0
166,Tavuk Kanat,5.0
166,Nohut,5.0
166,Türlü,4.0
166,Ispanak,4.0
166,Taze Fasulye,5.0
166,Bamya,5.0
166,Dana Rosto,0
166,Pirinç Pilavı,5.0
166,Patates Kızartması,5.0
166,Bulgur Pilavı,5.0
166,Cacık,5.0
166,Çoban Salata,5.0
166,Yoğurt,5.0
166,Pırasa,5.0
166,İrmik Helvası,5.0
166,Turşu,5.0
166,Sütlaç,5.0
166,Kadayıf,5.0
166,Kola,3.0
166,Ayran,5.0
166,Fanta,4.0
166,Su,5.0
167,Mercimek Çorbası,5.0
167,Ezogelin Çorbası,3.0
167,Şehriye Çorbası,4.0
167,Yayla Çorbası,4.0
167,Kuzu Etli Çorba,2.0
167,Tas Kebabı,5.0
167,Kuzu Şiş,5.0
167,Kabak Graten,0
167,Kabak Dolması,4.0
167,Köfte,5.0
167,Tavuk Biftek,5.0
167,Tavuk Sote,5.0
167,Karnıyarık,5.0
167,Kuru Fasulye,5.0
167,Patlıcan Musakka,4.0
167,Bezelye,5.0
167,Tavuk Kanat,5.0
167,Nohut,5.0
167,Türlü,4.0
167,Ispanak,4.0
167,Taze Fasulye,5.0
167,Bamya,5.0
167,Dana Rosto,0
167,Pirinç Pilavı,5.0
167,Patates Kızartması,5.0
167,Bulgur Pilavı,5.0
167,Cacık,5.0
167,Çoban Salata,5.0
167,Yoğurt,5.0
167,Pırasa,5.0
167,İrmik Helvası,5.0
167,Turşu,5.0
167,Sütlaç,5.0
167,Kadayıf,5.0
167,Kola,3.0
167,Ayran,5.0
167,Fanta,4.0
167,Su,5.0
168,Mercimek Çorbası,5.0
168,Ezogelin Çorbası,4.0
168,Şehriye Çorbası,4.0
168,Yayla Çorbası,4.0
168,Kuzu Etli Çorba,4.0
168,Tas Kebabı,4.0
168,Kuzu Şiş,5.0
168,Kabak Graten,3.0
168,Kabak Dolması,4.0
168,Köfte,4.0
168,Tavuk Biftek,4.0
168,Tavuk Sote,4.0
168,Karnıyarık,5.0
168,Kuru Fasulye,5.0
168,Patlıcan Musakka,5.0
168,Bezelye,4.0
168,Tavuk Kanat,4.0
168,Nohut,5.0
168,Türlü,4.0
168,Ispanak,5.0
168,Taze Fasulye,5.0
168,Bamya,5.0
168,Dana Rosto,5.0
168,Pirinç Pilavı,4.0
168,Patates Kızartması,3.0
168,Bulgur Pilavı,5.0
168,Cacık,5.0
168,Çoban Salata,4.0
168,Yoğurt,4.0
168,Pırasa,3.0
168,İrmik Helvası,4.0
168,Turşu,4.0
168,Sütlaç,5.0
168,Kadayıf,5.0
168,Kola,1.0
168,Ayran,4.0
168,Fanta,1.0
168,Su,5.0
169,Mercimek Çorbası,5.0
169,Ezogelin Çorbası,3.0
169,Şehriye Çorbası,3.0
169,Yayla Çorbası,3.0
169,Kuzu Etli Çorba,0
169,Tas Kebabı,5.0
169,Kuzu Şiş,5.0
169,Kabak Graten,0
169,Kabak Dolması,3.0
169,Köfte,5.0
169,Tavuk Biftek,5.0
169,Tavuk Sote,5.0
169,Karnıyarık,4.0
169,Kuru Fasulye,5.0
169,Patlıcan Musakka,3.0
169,Bezelye,5.0
169,Tavuk Kanat,5.0
169,Nohut,4.0
169,Türlü,3.0
169,Ispanak,4.0
169,Taze Fasulye,4.0
169,Bamya,2.0
169,Dana Rosto,5.0
169,Pirinç Pilavı,5.0
169,Patates Kızartması,5.0
169,Bulgur Pilavı,5.0
169,Cacık,5.0
169,Çoban Salata,5.0
169,Yoğurt,5.0
169,Pırasa,4.0
169,İrmik Helvası,5.0
169,Turşu,5.0
169,Sütlaç,4.0
169,Kadayıf,5.0
169,Kola,2.0
169,Ayran,5.0
169,Fanta,2.0
169,Su,5.0
170,Mercimek Çorbası,4.0
170,Ezogelin Çorbası,5.0
170,Şehriye Çorbası,3.0
170,Yayla Çorbası,3.0
170,Kuzu Etli Çorba,3.0
170,Tas Kebabı,2.0
170,Kuzu Şiş,4.0
170,Kabak Graten,2.0
170,Kabak Dolması,4.0
170,Köfte,5.0
170,Tavuk Biftek,5.0
170,Tavuk Sote,5.0
170,Karnıyarık,3.0
170,Kuru Fasulye,4.0
170,Patlıcan Musakka,3.0
170,Bezelye,2.0
170,Tavuk Kanat,4.0
170,Nohut,3.0
170,Türlü,3.0
170,Ispanak,2.0
170,Taze Fasulye,4.0
170,Bamya,4.0
170,Dana Rosto,4.0
170,Pirinç Pilavı,4.0
170,Patates Kızartması,5.0
170,Bulgur Pilavı,2.0
170,Cacık,5.0
170,Çoban Salata,4.0
170,Yoğurt,5.0
170,Pırasa,2.0
170,İrmik Helvası,5.0
170,Turşu,5.0
170,Sütlaç,3.0
170,Kadayıf,3.0
170,Kola,4.0
170,Ayran,4.0
170,Fanta,4.0
170,Su,5.0
171,Mercimek Çorbası,1.0
171,Ezogelin Çorbası,1.0
171,Şehriye Çorbası,1.0
171,Yayla Çorbası,1.0
171,Kuzu Etli Çorba,2.0
171,Tas Kebabı,4.0
171,Kuzu Şiş,5.0
171,Kabak Graten,2.0
171,Kabak Dolması,2.0
171,Köfte,4.0
171,Tavuk Biftek,5.0
171,Tavuk Sote,4.0
171,Karnıyarık,3.0
171,Kuru Fasulye,2.0
171,Patlıcan Musakka,2.0
171,Bezelye,1.0
171,Tavuk Kanat,4.0
171,Nohut,1.0
171,Türlü,1.0
171,Ispanak,1.0
171,Taze Fasulye,1.0
171,Bamya,1.0
171,Dana Rosto,5.0
171,Pirinç Pilavı,5.0
171,Patates Kızartması,4.0
171,Bulgur Pilavı,4.0
171,Cacık,4.0
171,Çoban Salata,5.0
171,Yoğurt,5.0
171,Pırasa,1.0
171,İrmik Helvası,1.0
171,Turşu,2.0
171,Sütlaç,2.0
171,Kadayıf,3.0
171,Kola,5.0
171,Ayran,4.0
171,Fanta,2.0
171,Su,5.0
172,Mercimek Çorbası,4.0
172,Ezogelin Çorbası,3.0
172,Şehriye Çorbası,1.0
172,Yayla Çorbası,5.0
172,Kuzu Etli Çorba,4.0
172,Tas Kebabı,5.0
172,Kuzu Şiş,5.0
172,Kabak Graten,0
172,Kabak Dolması,1.0
172,Köfte,5.0
172,Tavuk Biftek,5.0
172,Tavuk Sote,5.0
172,Karnıyarık,5.0
172,Kuru Fasulye,4.0
172,Patlıcan Musakka,4.0
172,Bezelye,4.0
172,Tavuk Kanat,3.0
172,Nohut,3.0
172,Türlü,4.0
172,Ispanak,4.0
172,Taze Fasulye,2.0
172,Bamya,1.0
172,Dana Rosto,5.0
172,Pirinç Pilavı,5.0
172,Patates Kızartması,5.0
172,Bulgur Pilavı,5.0
172,Cacık,5.0
172,Çoban Salata,4.0
172,Yoğurt,5.0
172,Pırasa,1.0
172,İrmik Helvası,3.0
172,Turşu,4.0
172,Sütlaç,5.0
172,Kadayıf,5.0
172,Kola,4.0
172,Ayran,5.0
172,Fanta,3.0
172,Su,2.0
173,Mercimek Çorbası,4.0
173,Ezogelin Çorbası,5.0
173,Şehriye Çorbası,3.0
173,Yayla Çorbası,3.0
173,Kuzu Etli Çorba,3.0
173,Tas Kebabı,2.0
173,Kuzu Şiş,4.0
173,Kabak Graten,2.0
173,Kabak Dolması,4.0
173,Köfte,5.0
173,Tavuk Biftek,5.0
173,Tavuk Sote,5.0
173,Karnıyarık,3.0
173,Kuru Fasulye,4.0
173,Patlıcan Musakka,3.0
173,Bezelye,2.0
173,Tavuk Kanat,4.0
173,Nohut,3.0
173,Türlü,3.0
173,Ispanak,2.0
173,Taze Fasulye,4.0
173,Bamya,4.0
173,Dana Rosto,4.0
173,Pirinç Pilavı,4.0
173,Patates Kızartması,5.0
173,Bulgur Pilavı,2.0
173,Cacık,5.0
173,Çoban Salata,4.0
173,Yoğurt,5.0
173,Pırasa,2.0
173,İrmik Helvası,5.0
173,Turşu,5.0
173,Sütlaç,3.0
173,Kadayıf,3.0
173,Kola,4.0
173,Ayran,4.0
173,Fanta,4.0
173,Su,5.0
174,Mercimek Çorbası,5.0
174,Ezogelin Çorbası,5.0
174,Şehriye Çorbası,5.0
174,Yayla Çorbası,5.0
174,Kuzu Etli Çorba,0
174,Tas Kebabı,5.0
174,Kuzu Şiş,5.0
174,Kabak Graten,0
174,Kabak Dolması,5.0
174,Köfte,5.0
174,Tavuk Biftek,4.0
174,Tavuk Sote,4.0
174,Karnıyarık,5.0
174,Kuru Fasulye,5.0
174,Patlıcan Musakka,5.0
174,Bezelye,4.0
174,Tavuk Kanat,5.0
174,Nohut,4.0
174,Türlü,4.0
174,Ispanak,4.0
174,Taze Fasulye,5.0
174,Bamya,5.0
174,Dana Rosto,4.0
174,Pirinç Pilavı,5.0
174,Patates Kızartması,5.0
174,Bulgur Pilavı,4.0
174,Cacık,5.0
174,Çoban Salata,5.0
174,Yoğurt,4.0
174,Pırasa,4.0
174,İrmik Helvası,4.0
174,Turşu,5.0
174,Sütlaç,4.0
174,Kadayıf,5.0
174,Kola,3.0
174,Ayran,5.0
174,Fanta,3.0
174,Su,5.0
175,Mercimek Çorbası,5.0
175,Ezogelin Çorbası,5.0
175,Şehriye Çorbası,3.0
175,Yayla Çorbası,5.0
175,Kuzu Etli Çorba,5.0
175,Tas Kebabı,5.0
175,Kuzu Şiş,5.0
175,Kabak Graten,3.0
175,Kabak Dolması,3.0
175,Köfte,5.0
175,Tavuk Biftek,4.0
175,Tavuk Sote,4.0
175,Karnıyarık,5.0
175,Kuru Fasulye,4.0
175,Patlıcan Musakka,5.0
175,Bezelye,3.0
175,Tavuk Kanat,5.0
175,Nohut,4.0
175,Türlü,3.0
175,Ispanak,4.0
175,Taze Fasulye,3.0
175,Bamya,4.0
175,Dana Rosto,4.0
175,Pirinç Pilavı,5.0
175,Patates Kızartması,4.0
175,Bulgur Pilavı,4.0
175,Cacık,5.0
175,Çoban Salata,4.0
175,Yoğurt,4.0
175,Pırasa,4.0
175,İrmik Helvası,5.0
175,Turşu,4.0
175,Sütlaç,5.0
175,Kadayıf,5.0
175,Kola,1.0
175,Ayran,5.0
175,Fanta,2.0
175,Su,5.0
176,Mercimek Çorbası,5.0
176,Ezogelin Çorbası,4.0
176,Şehriye Çorbası,3.0
176,Yayla Çorbası,4.0
176,Kuzu Etli Çorba,2.0
176,Tas Kebabı,4.0
176,Kuzu Şiş,5.0
176,Kabak Graten,0
176,Kabak Dolması,2.0
176,Köfte,5.0
176,Tavuk Biftek,5.0
176,Tavuk Sote,4.0
176,Karnıyarık,5.0
176,Kuru Fasulye,5.0
176,Patlıcan Musakka,5.0
176,Bezelye,4.0
176,Tavuk Kanat,5.0
176,Nohut,5.0
176,Türlü,5.0
176,Ispanak,4.0
176,Taze Fasulye,5.0
176,Bamya,4.0
176,Dana Rosto,4.0
176,Pirinç Pilavı,5.0
176,Patates Kızartması,5.0
176,Bulgur Pilavı,5.0
176,Cacık,5.0
176,Çoban Salata,5.0
176,Yoğurt,5.0
176,Pırasa,4.0
176,İrmik Helvası,5.0
176,Turşu,5.0
176,Sütlaç,5.0
176,Kadayıf,5.0
176,Kola,3.0
176,Ayran,5.0
176,Fanta,2.0
176,Su,5.0
177,Mercimek Çorbası,1.0
177,Ezogelin Çorbası,1.0
177,Şehriye Çorbası,1.0
177,Yayla Çorbası,1.0
177,Kuzu Etli Çorba,0
177,Tas Kebabı,0
177,Kuzu Şiş,0
177,Kabak Graten,0
177,Kabak Dolması,0
177,Köfte,0
177,Tavuk Biftek,0
177,Tavuk Sote,0
177,Karnıyarık,0
177,Kuru Fasulye,0
177,Patlıcan Musakka,0
177,Bezelye,0
177,Tavuk Kanat,0
177,Nohut,0
177,Türlü,0
177,Ispanak,0
177,Taze Fasulye,0
177,Bamya,0
177,Dana Rosto,0
177,Pirinç Pilavı,4.0
177,Patates Kızartması,4.0
177,Bulgur Pilavı,1.0
177,Cacık,4.0
177,Çoban Salata,4.0
177,Yoğurt,1.0
177,Pırasa,0
177,İrmik Helvası,0
177,Turşu,3.0
177,Sütlaç,0
177,Kadayıf,1.0
177,Kola,0
177,Ayran,4.0
177,Fanta,0
177,Su,3.0
178,Mercimek Çorbası,5.0
178,Ezogelin Çorbası,3.0
178,Şehriye Çorbası,3.0
178,Yayla Çorbası,2.0
178,Kuzu Etli Çorba,4.0
178,Tas Kebabı,4.0
178,Kuzu Şiş,5.0
178,Kabak Graten,4.0
178,Kabak Dolması,3.0
178,Köfte,5.0
178,Tavuk Biftek,5.0
178,Tavuk Sote,5.0
178,Karnıyarık,5.0
178,Kuru Fasulye,5.0
178,Patlıcan Musakka,5.0
178,Bezelye,3.0
178,Tavuk Kanat,5.0
178,Nohut,4.0
178,Türlü,3.0
178,Ispanak,4.0
178,Taze Fasulye,4.0
178,Bamya,4.0
178,Dana Rosto,3.0
178,Pirinç Pilavı,5.0
178,Patates Kızartması,5.0
178,Bulgur Pilavı,4.0
178,Cacık,5.0
178,Çoban Salata,5.0
178,Yoğurt,5.0
178,Pırasa,3.0
178,İrmik Helvası,5.0
178,Turşu,4.0
178,Sütlaç,5.0
178,Kadayıf,5.0
178,Kola,3.0
178,Ayran,5.0
178,Fanta,3.0
178,Su,5.0
179,Mercimek Çorbası,5.0
179,Ezogelin Çorbası,5.0
179,Şehriye Çorbası,4.0
179,Yayla Çorbası,5.0
179,Kuzu Etli Çorba,0
179,Tas Kebabı,5.0
179,Kuzu Şiş,4.0
179,Kabak Graten,0
179,Kabak Dolması,2.0
179,Köfte,5.0
179,Tavuk Biftek,5.0
179,Tavuk Sote,5.0
179,Karnıyarık,5.0
179,Kuru Fasulye,5.0
179,Patlıcan Musakka,3.0
179,Bezelye,2.0
179,Tavuk Kanat,1.0
179,Nohut,3.0
179,Türlü,1.0
179,Ispanak,4.0
179,Taze Fasulye,4.0
179,Bamya,3.0
179,Dana Rosto,5.0
179,Pirinç Pilavı,4.0
179,Patates Kızartması,3.0
179,Bulgur Pilavı,5.0
179,Cacık,4.0
179,Çoban Salata,3.0
179,Yoğurt,4.0
179,Pırasa,1.0
179,İrmik Helvası,3.0
179,Turşu,2.0
179,Sütlaç,4.0
179,Kadayıf,5.0
179,Kola,1.0
179,Ayran,4.0
179,Fanta,1.0
179,Su,5.0
180,Mercimek Çorbası,5.0
180,Ezogelin Çorbası,3.0
180,Şehriye Çorbası,4.0
180,Yayla Çorbası,5.0
180,Kuzu Etli Çorba,4.0
180,Tas Kebabı,5.0
180,Kuzu Şiş,5.0
180,Kabak Graten,3.0
180,Kabak Dolması,5.0
180,Köfte,4.0
180,Tavuk Biftek,4.0
180,Tavuk Sote,4.0
180,Karnıyarık,5.0
180,Kuru Fasulye,4.0
180,Patlıcan Musakka,5.0
180,Bezelye,5.0
180,Tavuk Kanat,4.0
180,Nohut,5.0
180,Türlü,5.0
180,Ispanak,4.0
180,Taze Fasulye,5.0
180,Bamya,4.0
180,Dana Rosto,0
180,Pirinç Pilavı,4.0
180,Patates Kızartması,4.0
180,Bulgur Pilavı,4.0
180,Cacık,5.0
180,Çoban Salata,4.0
180,Yoğurt,5.0
180,Pırasa,5.0
180,İrmik Helvası,4.0
180,Turşu,5.0
180,Sütlaç,5.0
180,Kadayıf,3.0
180,Kola,3.0
180,Ayran,4.0
180,Fanta,1.0
180,Su,5.0
181,Mercimek Çorbası,4.0
181,Ezogelin Çorbası,4.0
181,Şehriye Çorbası,3.0
181,Yayla Çorbası,3.0
181,Kuzu Etli Çorba,4.0
181,Tas Kebabı,5.0
181,Kuzu Şiş,5.0
181,Kabak Graten,0
181,Kabak Dolması,4.0
181,Köfte,5.0
181,Tavuk Biftek,5.0
181,Tavuk Sote,5.0
181,Karnıyarık,4.0
181,Kuru Fasulye,4.0
181,Patlıcan Musakka,4.0
181,Bezelye,4.0
181,Tavuk Kanat,5.0
181,Nohut,4.0
181,Türlü,4.0
181,Ispanak,4.0
181,Taze Fasulye,4.0
181,Bamya,5.0
181,Dana Rosto,5.0
181,Pirinç Pilavı,4.0
181,Patates Kızartması,4.0
181,Bulgur Pilavı,3.0
181,Cacık,4.0
181,Çoban Salata,5.0
181,Yoğurt,4.0
181,Pırasa,5.0
181,İrmik Helvası,1.0
181,Turşu,5.0
181,Sütlaç,4.0
181,Kadayıf,4.0
181,Kola,1.0
181,Ayran,3.0
181,Fanta,5.0
181,Su,4.0
182,Mercimek Çorbası,5.0
182,Ezogelin Çorbası,4.0
182,Şehriye Çorbası,3.0
182,Yayla Çorbası,2.0
182,Kuzu Etli Çorba,5.0
182,Tas Kebabı,5.0
182,Kuzu Şiş,5.0
182,Kabak Graten,0
182,Kabak Dolması,3.0
182,Köfte,4.0
182,Tavuk Biftek,4.0
182,Tavuk Sote,4.0
182,Karnıyarık,4.0
182,Kuru Fasulye,4.0
182,Patlıcan Musakka,4.0
182,Bezelye,3.0
182,Tavuk Kanat,4.0
182,Nohut,3.0
182,Türlü,3.0
182,Ispanak,2.0
182,Taze Fasulye,2.0
182,Bamya,1.0
182,Dana Rosto,4.0
182,Pirinç Pilavı,5.0
182,Patates Kızartması,5.0
182,Bulgur Pilavı,3.0
182,Cacık,5.0
182,Çoban Salata,4.0
182,Yoğurt,5.0
182,Pırasa,1.0
182,İrmik Helvası,4.0
182,Turşu,5.0
182,Sütlaç,4.0
182,Kadayıf,5.0
182,Kola,5.0
182,Ayran,5.0
182,Fanta,5.0
182,Su,5.0
183,Mercimek Çorbası,5.0
183,Ezogelin Çorbası,3.0
183,Şehriye Çorbası,4.0
183,Yayla Çorbası,3.0
183,Kuzu Etli Çorba,5.0
183,Tas Kebabı,3.0
183,Kuzu Şiş,4.0
183,Kabak Graten,0
183,Kabak Dolması,3.0
183,Köfte,4.0
183,Tavuk Biftek,4.0
183,Tavuk Sote,4.0
183,Karnıyarık,4.0
183,Kuru Fasulye,4.0
183,Patlıcan Musakka,5.0
183,Bezelye,5.0
183,Tavuk Kanat,4.0
183,Nohut,5.0
183,Türlü,4.0
183,Ispanak,3.0
183,Taze Fasulye,5.0
183,Bamya,5.0
183,Dana Rosto,3.0
183,Pirinç Pilavı,4.0
183,Patates Kızartması,5.0
183,Bulgur Pilavı,5.0
183,Cacık,5.0
183,Çoban Salata,5.0
183,Yoğurt,4.0
183,Pırasa,4.0
183,İrmik Helvası,4.0
183,Turşu,5.0
183,Sütlaç,4.0
183,Kadayıf,4.0
183,Kola,3.0
183,Ayran,4.0
183,Fanta,4.0
183,Su,5.0
184,Mercimek Çorbası,5.0
184,Ezogelin Çorbası,4.0
184,Şehriye Çorbası,2.0
184,Yayla Çorbası,1.0
184,Kuzu Etli Çorba,3.0
184,Tas Kebabı,4.0
184,Kuzu Şiş,5.0
184,Kabak Graten,3.0
184,Kabak Dolması,4.0
184,Köfte,4.0
184,Tavuk Biftek,2.0
184,Tavuk Sote,2.0
184,Karnıyarık,4.0
184,Kuru Fasulye,5.0
184,Patlıcan Musakka,2.0
184,Bezelye,5.0
184,Tavuk Kanat,2.0
184,Nohut,5.0
184,Türlü,5.0
184,Ispanak,5.0
184,Taze Fasulye,5.0
184,Bamya,5.0
184,Dana Rosto,3.0
184,Pirinç Pilavı,2.0
184,Patates Kızartması,2.0
184,Bulgur Pilavı,4.0
184,Cacık,4.0
184,Çoban Salata,5.0
184,Yoğurt,5.0
184,Pırasa,5.0
184,İrmik Helvası,5.0
184,Turşu,5.0
184,Sütlaç,5.0
184,Kadayıf,2.0
184,Kola,1.0
184,Ayran,4.0
184,Fanta,1.0
184,Su,5.0
185,Mercimek Çorbası,5.0
185,Ezogelin Çorbası,5.0
185,Şehriye Çorbası,5.0
185,Yayla Çorbası,5.0
185,Kuzu Etli Çorba,0
185,Tas Kebabı,5.0
185,Kuzu Şiş,5.0
185,Kabak Graten,2.0
185,Kabak Dolması,2.0
185,Köfte,5.0
185,Tavuk Biftek,5.0
185,Tavuk Sote,5.0
185,Karnıyarık,5.0
185,Kuru Fasulye,5.0
185,Patlıcan Musakka,5.0
185,Bezelye,5.0
185,Tavuk Kanat,5.0
185,Nohut,5.0
185,Türlü,5.0
185,Ispanak,5.0
185,Taze Fasulye,5.0
185,Bamya,5.0
185,Dana Rosto,5.0
185,Pirinç Pilavı,5.0
185,Patates Kızartması,5.0
185,Bulgur Pilavı,5.0
185,Cacık,5.0
